episode,reward,loss,hit_pct,avg_delay_s,epsilon
1339,-19543.3942,2937.97547046,78.8000,0.012816,0.050000
1340,-20199.5458,2393.74805732,78.0000,0.012864,0.050000
1341,-20009.9878,2191.65633420,78.2000,0.012726,0.050000
1342,-20249.8477,2394.26194539,77.9000,0.012743,0.050000
1343,-20736.6148,2239.97214459,77.3000,0.012790,0.050000
1344,-21966.6575,2357.91414140,75.8000,0.012932,0.050000
1345,-22441.0456,2495.25885075,75.2000,0.012913,0.050000
1346,-20020.5635,2542.29135555,78.2000,0.012801,0.050000
1347,-20090.7607,2131.63071076,78.2000,0.013144,0.050000
1348,-21293.5002,2003.64091008,76.7000,0.013165,0.050000
1349,-19550.5799,2573.00679764,78.7000,0.012465,0.050000
1350,-19969.7331,2701.17949896,78.2000,0.012556,0.050000
1351,-21606.5726,2124.15637578,76.2000,0.012733,0.050000
1352,-21088.4679,2207.77464114,76.9000,0.012956,0.050000
1353,-20423.2737,2256.56232734,77.7000,0.012826,0.050000
1354,-19266.5425,2451.80236352,79.1000,0.012636,0.050000
1355,-19387.0097,1979.84210305,79.0000,0.012839,0.050000
1356,-20112.6271,2677.26646097,78.1000,0.012883,0.050000
1357,-18453.2317,2409.76972074,80.1000,0.012549,0.050000
1358,-20711.9846,2098.31018896,77.3000,0.012652,0.050000
1359,-20355.5300,2332.01910682,77.8000,0.012867,0.050000
1360,-21747.2983,2332.01493142,76.1000,0.013044,0.050000
1361,-19927.6311,2328.51592887,78.3000,0.012752,0.050000
1362,-21448.1660,2366.48809100,76.4000,0.012751,0.050000
1363,-21525.8017,2293.59009905,76.3000,0.012747,0.050000
1364,-22088.1112,2338.48635747,75.7000,0.013148,0.050000
1365,-19091.0309,2123.71525664,79.3000,0.012562,0.050000
1366,-19687.9809,2090.52412735,78.6000,0.012729,0.050000
1367,-18836.6667,2716.72879365,79.7000,0.012876,0.050000
1368,-20213.7462,2299.08735152,78.0000,0.012961,0.050000
1369,-20363.2135,2170.12015269,77.7000,0.012503,0.050000
1370,-21219.9286,2518.44716653,76.8000,0.013170,0.050000
1371,-21480.2954,1975.39333743,76.4000,0.012888,0.050000
1372,-19113.7819,1988.10011086,79.3000,0.012680,0.050000
1373,-20060.1530,2514.64215439,78.1000,0.012596,0.050000
1374,-22394.2483,2456.42211526,75.3000,0.013087,0.050000
1375,-21094.6130,2132.85534193,76.9000,0.012957,0.050000
1376,-20452.4523,2109.90770407,77.7000,0.012966,0.050000
1377,-21445.3989,1834.86018919,76.4000,0.012740,0.050000
1378,-22052.3168,2076.68068506,75.8000,0.013369,0.050000
1379,-19130.9876,2640.62374169,79.3000,0.012731,0.050000
1380,-20581.2095,2090.25540140,77.4000,0.012378,0.050000
1381,-20414.5195,2608.22753790,77.7000,0.012752,0.050000
1382,-19427.8065,2728.13634337,78.9000,0.012616,0.050000
1383,-18908.8159,2149.84289652,79.5000,0.012452,0.050000
1384,-21475.2820,1894.76930314,76.4000,0.012869,0.050000
1385,-19990.7456,2277.73851999,78.3000,0.013032,0.050000
1386,-20659.8459,2058.08153917,77.4000,0.012773,0.050000
1387,-20836.9556,2202.32460876,77.2000,0.012857,0.050000
1388,-20602.3851,2073.01975162,77.5000,0.012900,0.050000
1389,-19653.4208,2929.99087601,78.6000,0.012558,0.050000
1390,-20217.5339,1773.21848273,78.1000,0.013362,0.050000
1391,-22099.9697,2446.70505873,75.7000,0.013163,0.050000
1392,-19845.3923,2755.62734110,78.5000,0.013110,0.050000
1393,-19419.5681,2704.13606387,78.9000,0.012562,0.050000
1394,-20904.9062,1827.45436256,77.1000,0.012802,0.050000
1395,-21490.8763,2531.93507106,76.4000,0.012935,0.050000
1396,-18536.0589,1933.38297715,80.1000,0.012926,0.050000
1397,-20000.5735,2112.86255264,78.2000,0.012677,0.050000
1398,-20398.4029,2380.23353894,77.8000,0.013080,0.050000
1399,-19540.8939,2025.19082026,78.8000,0.012795,0.050000
1400,-21338.2367,2451.34520142,76.6000,0.012974,0.050000
1401,-18700.8586,1654.56624684,79.8000,0.012596,0.050000
1402,-20287.0860,2139.40312274,77.8000,0.012543,0.050000
1403,-20463.7364,2454.62140663,77.7000,0.012996,0.050000
1404,-20792.3662,2117.59368400,77.2000,0.012648,0.050000
1405,-20462.3218,2561.65538350,77.6000,0.012625,0.050000
1406,-19408.1433,2048.62098950,79.0000,0.012927,0.050000
1407,-21468.0447,2287.00946572,76.4000,0.012801,0.050000
1408,-21374.4140,1891.90180503,76.6000,0.013175,0.050000
1409,-20828.1506,2416.58738884,77.2000,0.012846,0.050000
1410,-21376.3209,2790.00964698,76.5000,0.012787,0.050000
1411,-21202.2041,1851.20838198,76.7000,0.012707,0.050000
1412,-19672.4408,2592.71918505,78.6000,0.012661,0.050000
1413,-20074.5558,2269.97256898,78.1000,0.012649,0.050000
1414,-21006.8352,2214.05976133,76.9000,0.012528,0.050000
1415,-21981.9029,2407.65264227,75.8000,0.013016,0.050000
1416,-20657.4453,2289.49805374,77.4000,0.012775,0.050000
1417,-21048.3843,2151.40579731,76.9000,0.012725,0.050000
1418,-19838.9583,2288.05992212,78.4000,0.012686,0.050000
1419,-20145.1097,1855.99768105,78.0000,0.012636,0.050000
1420,-20980.7540,2045.14440983,77.0000,0.012791,0.050000
1421,-20241.9938,2315.09759141,77.9000,0.012695,0.050000
1422,-20875.3885,1903.59272060,77.2000,0.013045,0.050000
1423,-20914.5117,2757.70975001,77.1000,0.012855,0.050000
1424,-21846.1405,2844.01377316,75.9000,0.012729,0.050000
1425,-19404.8912,1975.07269998,78.9000,0.012540,0.050000
1426,-21149.7043,2214.69271356,76.8000,0.012840,0.050000
1427,-19697.2080,2648.37497818,78.6000,0.012763,0.050000
1428,-18365.6959,2199.04582199,80.3000,0.012899,0.050000
1429,-22116.1087,1813.55839417,75.6000,0.012856,0.050000
1430,-21223.6348,2097.66961360,76.7000,0.012785,0.050000
1431,-18649.1829,1888.56023313,79.9000,0.012699,0.050000
1432,-21186.3349,2654.00089838,76.8000,0.013001,0.050000
1433,-19305.8723,2320.48665950,79.1000,0.012836,0.050000
1434,-20466.7352,2210.64998955,77.7000,0.013031,0.050000
1435,-20037.4334,2403.71681760,78.2000,0.012894,0.050000
1436,-22802.8048,2211.44210900,74.7000,0.012731,0.050000
1437,-21033.8157,2698.61358101,76.9000,0.012652,0.050000
1438,-18174.6983,2749.57435863,80.4000,0.012357,0.050000
1439,-20949.1583,2349.84100931,77.0000,0.012626,0.050000
1440,-20318.4424,2551.88881910,77.9000,0.013064,0.050000
1441,-20062.1217,2155.00018172,78.2000,0.012980,0.050000
1442,-19199.5718,2151.69507793,79.2000,0.012698,0.050000
1443,-19229.5626,2199.51274880,79.1000,0.012448,0.050000
1444,-19882.1784,2412.31588777,78.3000,0.012470,0.050000
1445,-21989.2616,2253.66303638,75.8000,0.013020,0.050000
1446,-19326.3471,1972.01781154,79.0000,0.012507,0.050000
1447,-21411.0728,2629.37916671,76.5000,0.012962,0.050000
1448,-20483.8117,2529.52070354,77.6000,0.012686,0.050000
1449,-22059.6077,2710.10089271,75.7000,0.012988,0.050000
1450,-20677.2011,2512.09810201,77.4000,0.012854,0.050000
1451,-20162.1465,2427.87501561,78.1000,0.013067,0.050000
1452,-23124.9191,2308.78092560,74.4000,0.013104,0.050000
1453,-21931.5619,2390.55225167,75.9000,0.013139,0.050000
1454,-22060.5292,2275.51657111,75.6000,0.012614,0.050000
1455,-21026.0126,2785.62115938,77.1000,0.013432,0.050000
1456,-19846.0109,2072.27465630,78.4000,0.012700,0.050000
1457,-20731.9589,2206.22470846,77.3000,0.012745,0.050000
1458,-19690.8361,2525.76813722,78.6000,0.012725,0.050000
1459,-20296.8335,2577.17046171,77.9000,0.012947,0.050000
1460,-20268.9630,1905.49424688,77.9000,0.012827,0.050000
1461,-19968.4698,2405.48385147,78.3000,0.012921,0.050000
1462,-20052.2475,2448.76605366,78.2000,0.012949,0.050000
1463,-19286.3372,1994.11503743,79.1000,0.012723,0.050000
1464,-19557.8953,2139.63716783,78.7000,0.012471,0.050000
1465,-20260.0574,2040.31633290,77.9000,0.012797,0.050000
1466,-23323.7112,1971.56527147,74.1000,0.012919,0.050000
1467,-19438.3488,2463.75436457,79.0000,0.013085,0.050000
1468,-18790.6329,2450.59459888,79.7000,0.012609,0.050000
1469,-18865.4272,2560.67240239,79.6000,0.012578,0.050000
1470,-21732.6633,2404.80849455,76.1000,0.012962,0.050000
1471,-20306.1723,2696.39601606,77.8000,0.012644,0.050000
1472,-21007.3798,1897.39384002,77.1000,0.013317,0.050000
1473,-17916.5500,1991.58707412,80.8000,0.012672,0.050000
1474,-22087.8206,1562.76312184,75.7000,0.013083,0.050000
1475,-19979.6200,2316.43658927,78.3000,0.012935,0.050000
1476,-21605.7024,2722.97930510,76.2000,0.012678,0.050000
1477,-22007.9177,2699.49989644,75.8000,0.013101,0.050000
1478,-18423.9015,2337.98587420,80.2000,0.012760,0.050000
1479,-20179.1306,1808.45825835,78.0000,0.012743,0.050000
1480,-21384.1030,2372.50479082,76.5000,0.012782,0.050000
1481,-18383.1292,1730.55239767,80.3000,0.012998,0.050000
1482,-21530.7780,2201.45137814,76.4000,0.013085,0.050000
1483,-21276.7871,2513.25917414,76.7000,0.013039,0.050000
1484,-21920.2390,2472.81922150,75.9000,0.013084,0.050000
1485,-20225.6700,2056.08560974,78.0000,0.012985,0.050000
1486,-19257.2401,2212.35716011,79.1000,0.012540,0.050000
1487,-20224.4318,2381.53072803,77.9000,0.012581,0.050000
1488,-21464.1452,2313.71679096,76.4000,0.012810,0.050000
1489,-18785.7502,1951.34699366,79.8000,0.012996,0.050000
1490,-19316.1135,2385.82113267,79.0000,0.012426,0.050000
1491,-19868.6349,2303.95627689,78.3000,0.012428,0.050000
1492,-18214.5524,2460.01628975,80.4000,0.012536,0.050000
1493,-19257.6980,2884.96115908,79.2000,0.012943,0.050000
1494,-21587.3737,2581.22115179,76.3000,0.013029,0.050000
1495,-21878.0572,2171.45350345,75.9000,0.012843,0.050000
1496,-21188.2608,2426.51406904,76.7000,0.012600,0.050000
1497,-20821.8850,2828.28016806,77.3000,0.013190,0.050000
1498,-20530.7346,2418.19109715,77.6000,0.012921,0.050000
1499,-18255.2008,2348.14474705,80.4000,0.012741,0.050000
1500,-18024.0038,2636.73101743,80.7000,0.012786,0.050000
1501,-20925.6137,2717.25366000,77.1000,0.012859,0.050000
1502,-19368.0535,2248.24001724,79.1000,0.013141,0.050000
1503,-20352.6226,2086.68316542,77.8000,0.012853,0.050000
1504,-20086.5728,2523.31587791,78.2000,0.013093,0.050000
1505,-21717.4703,2408.90494300,76.1000,0.012881,0.050000
1506,-17659.3512,2309.74679148,81.1000,0.012576,0.050000
1507,-18397.6683,2186.22514762,80.2000,0.012676,0.050000
1508,-20896.5260,2338.39612660,77.2000,0.013156,0.050000
1509,-19595.7281,2267.71196855,78.7000,0.012678,0.050000
1510,-20651.6156,2148.52223365,77.4000,0.012775,0.050000
1511,-20497.3039,2561.34150556,77.6000,0.012763,0.050000
1512,-18859.0920,2887.58668267,79.7000,0.012918,0.050000
1513,-19350.9838,1981.56643426,79.0000,0.012598,0.050000
1514,-19498.8676,2837.65454487,78.9000,0.012902,0.050000
1515,-20325.5306,2630.43771135,77.8000,0.012661,0.050000
1516,-20650.4272,2802.90592873,77.4000,0.012734,0.050000
1517,-23971.3627,2939.02806937,73.4000,0.013332,0.050000
1518,-22880.2903,1970.90991456,74.7000,0.013060,0.050000
1519,-23508.6795,1740.03812869,73.9000,0.013017,0.050000
1520,-18231.0015,1716.72726844,80.4000,0.012620,0.050000
1521,-20452.8422,2782.38473421,77.6000,0.012536,0.050000
1522,-20476.9406,2593.11939485,77.6000,0.012653,0.050000
1523,-18283.5671,2273.18542892,80.3000,0.012500,0.050000
1524,-20263.6917,2466.17109156,77.9000,0.012753,0.050000
1525,-20864.1069,2328.52228420,77.1000,0.012613,0.050000
1526,-20641.4672,2716.25690235,77.5000,0.013116,0.050000
1527,-20858.9530,2918.50314465,77.2000,0.012987,0.050000
1528,-20303.0045,2346.51841471,77.9000,0.012986,0.050000
1529,-19010.8158,2858.75106922,79.4000,0.012501,0.050000
1530,-21348.1527,2368.33879089,76.6000,0.013027,0.050000
1531,-19563.1111,2364.52736107,78.8000,0.012877,0.050000
1532,-19850.0007,1804.89147336,78.4000,0.012725,0.050000
1533,-20244.5798,2216.45261569,77.9000,0.012685,0.050000
1534,-20346.3401,1793.29556832,77.8000,0.012808,0.050000
1535,-20500.9499,2716.95065396,77.6000,0.012801,0.050000
1536,-20380.0165,2197.75343209,77.7000,0.012591,0.050000
1537,-20062.6954,2325.92635463,78.1000,0.012600,0.050000
1538,-21296.3090,2151.03389746,76.7000,0.013140,0.050000
1539,-18969.1683,3064.83928935,79.5000,0.012719,0.050000
1540,-21362.7700,2394.46410884,76.5000,0.012700,0.050000
1541,-20826.5464,2333.45964577,77.2000,0.012814,0.050000
1542,-20480.8745,2829.19393004,77.6000,0.012661,0.050000
1543,-20856.2382,2425.36033141,77.2000,0.012953,0.050000
1544,-20132.5875,2304.59856084,78.0000,0.012523,0.050000
1545,-20477.6881,2731.48442313,77.7000,0.013013,0.050000
1546,-21722.6371,1793.79618263,76.1000,0.012877,0.050000
1547,-21813.8179,2053.43729138,76.0000,0.012941,0.050000
1548,-20922.6649,2614.78660791,77.0000,0.012488,0.050000
1549,-20541.1264,2172.85479072,77.6000,0.012938,0.050000
1550,-19330.6886,2672.28642795,79.2000,0.013253,0.050000
1551,-21835.2906,3932.24275151,76.1000,0.013416,0.050000
1552,-20032.3346,2159.58324002,78.1000,0.012461,0.050000
1553,-22712.1033,2774.03865763,75.0000,0.013452,0.050000
1554,-19687.0389,2261.61752137,78.7000,0.013126,0.050000
1555,-21109.6671,2179.86733805,76.9000,0.013008,0.050000
1556,-21003.6946,2260.04339191,77.1000,0.013266,0.050000
1557,-19665.5330,1850.19313516,78.7000,0.012949,0.050000
1558,-19976.8507,3024.60634972,78.2000,0.012538,0.050000
1559,-18774.5061,2449.85600933,79.7000,0.012533,0.050000
1560,-22277.4096,2931.09996208,75.5000,0.013251,0.050000
1561,-19688.5857,2616.22189569,78.6000,0.012689,0.050000
1562,-20560.4437,2233.09816565,77.6000,0.013036,0.050000
1563,-17999.7141,1935.17985747,80.7000,0.012677,0.050000
1564,-19709.4560,2589.81563777,78.6000,0.012834,0.050000
1565,-21347.8532,2092.22803467,76.6000,0.013026,0.050000
1566,-21470.4214,2689.99376526,76.4000,0.012849,0.050000
1567,-19595.7355,2012.61820975,78.8000,0.013067,0.050000
1568,-22270.1494,2082.80564317,75.4000,0.012843,0.050000
1569,-21425.6878,2098.15553825,76.4000,0.012646,0.050000
1570,-19213.1038,2525.96249372,79.2000,0.012780,0.050000
1571,-20833.3592,2443.73903059,77.3000,0.013250,0.050000
1572,-19950.3740,2475.81156872,78.3000,0.012796,0.050000
1573,-21240.4425,2964.88076936,76.7000,0.012850,0.050000
1574,-20289.8149,2802.56185976,77.9000,0.012935,0.050000
1575,-21214.2275,2657.14747680,76.7000,0.012754,0.050000
1576,-18889.2257,2192.93277585,79.6000,0.012753,0.050000
1577,-20108.8558,2359.78289855,78.1000,0.012842,0.050000
1578,-20245.8173,3071.48097863,77.9000,0.012690,0.050000
1579,-19069.1467,2548.25762218,79.3000,0.012407,0.050000
1580,-20168.7733,2299.24215063,78.0000,0.012678,0.050000
1581,-19259.1597,1940.56224516,79.1000,0.012557,0.050000
1582,-23301.4867,2252.57159089,74.2000,0.013191,0.050000
1583,-20960.2273,2384.93167580,77.1000,0.013086,0.050000
1584,-20760.7694,2230.86667954,77.2000,0.012485,0.050000
1585,-19802.6290,2654.70614661,78.5000,0.012819,0.050000
1586,-21224.8246,2668.39840925,76.7000,0.012810,0.050000
1587,-20918.3350,2139.37790672,77.1000,0.012881,0.050000
1588,-21206.4186,2872.09630809,76.7000,0.012712,0.050000
1589,-22161.6922,2412.69129495,75.6000,0.013098,0.050000
1590,-20363.4623,2479.16449382,77.8000,0.012906,0.050000
1591,-20190.1198,2321.20544745,78.0000,0.012817,0.050000
1592,-21203.5535,2624.05709592,76.8000,0.013125,0.050000
1593,-20472.8627,2610.11719183,77.7000,0.013031,0.050000
1594,-19744.5583,2247.18462163,78.5000,0.012536,0.050000
1595,-18570.0997,2418.03666377,80.1000,0.013128,0.050000
1596,-20419.0788,2072.52084622,77.8000,0.013174,0.050000
1597,-21036.5871,2816.29324780,77.0000,0.013066,0.050000
1598,-20930.9915,1896.14898426,77.1000,0.012922,0.050000
1599,-17648.4655,2947.27560803,81.2000,0.012921,0.050000
1600,-20366.5569,2050.46781867,77.7000,0.012521,0.050000
1601,-19936.6915,2231.05695309,78.3000,0.012743,0.050000
1602,-19880.4184,2798.09227244,78.4000,0.012889,0.050000
1603,-19886.8714,2927.88488358,78.4000,0.012924,0.050000
1604,-21403.3669,2565.63895270,76.5000,0.012862,0.050000
1605,-22493.4666,2786.98489521,75.2000,0.013074,0.050000
1606,-20326.4828,2947.80535955,77.8000,0.012695,0.050000
1607,-20076.5822,2554.54717586,78.2000,0.013068,0.050000
1608,-18161.0798,2213.09707095,80.5000,0.012698,0.050000
1609,-20585.2490,2106.28764388,77.5000,0.012818,0.050000
1610,-20076.7378,2706.30333085,78.2000,0.013069,0.050000
1611,-19855.9301,2141.13673686,78.4000,0.012752,0.050000
1612,-20598.3855,2629.84017995,77.4000,0.012493,0.050000
1613,-20775.0591,2395.29740513,77.3000,0.012953,0.050000
1614,-19593.3952,2692.14844405,78.7000,0.012639,0.050000
1615,-19976.5409,3424.16968471,78.2000,0.012553,0.050000
1616,-21055.7612,2441.18985727,77.0000,0.013132,0.050000
1617,-19826.4362,2683.56041261,78.4000,0.012589,0.050000
1618,-20060.8454,2938.88106883,78.1000,0.012520,0.050000
1619,-19783.7352,2409.25706387,78.5000,0.012787,0.050000
1620,-20629.7484,2316.72159428,77.4000,0.012644,0.050000
1621,-20519.9726,2655.44711100,77.6000,0.012859,0.050000
1622,-20458.6475,2481.05760158,77.7000,0.012982,0.050000
1623,-20782.2230,2959.69360328,77.3000,0.012953,0.050000
1624,-19356.7655,2611.84707875,79.0000,0.012636,0.050000
1625,-20102.6334,2216.60904196,78.1000,0.012782,0.050000
1626,-18555.3150,1961.36093722,80.1000,0.013027,0.050000
1627,-19610.0130,2886.52257649,78.7000,0.012668,0.050000
1628,-20836.1444,2077.90692811,77.2000,0.012805,0.050000
1629,-20498.3549,2688.32016117,77.6000,0.012690,0.050000
1630,-20150.5662,2621.11751256,78.0000,0.012570,0.050000
1631,-20881.9312,2842.75380304,77.2000,0.013057,0.050000
1632,-19753.5747,3032.08017277,78.6000,0.013075,0.050000
1633,-21831.1162,2206.78377945,76.0000,0.013011,0.050000
1634,-20641.7465,2303.19423552,77.4000,0.012644,0.050000
1635,-20621.3573,3657.21852412,77.5000,0.012971,0.050000
1636,-20516.9771,2298.10919341,77.5000,0.012471,0.050000
1637,-19102.4447,3131.18495029,79.3000,0.012608,0.050000
1638,-20927.0006,2310.57198528,77.1000,0.012858,0.050000
1639,-19797.5701,2753.36140143,78.5000,0.012800,0.050000
1640,-19612.4964,2914.17985089,78.7000,0.012715,0.050000
1641,-20443.8045,3244.67882184,77.7000,0.012878,0.050000
1642,-19894.6630,2172.52318868,78.2000,0.012126,0.050000
1643,-19275.5035,2484.56855606,79.1000,0.012655,0.050000
1644,-21949.6368,2533.85932568,75.8000,0.012825,0.050000
1645,-21087.8931,1901.84963367,76.9000,0.012914,0.050000
1646,-20996.6904,2266.21015588,77.0000,0.012861,0.050000
1647,-19539.2101,2560.81945379,78.8000,0.012772,0.050000
1648,-19306.2822,3021.34198543,79.1000,0.012792,0.050000
1649,-20847.0491,2317.02230197,77.2000,0.012920,0.050000
1650,-21430.8531,3221.97242307,76.5000,0.013043,0.050000
1651,-20819.7492,2147.72672324,77.2000,0.012763,0.050000
1652,-19770.9646,2902.06091936,78.5000,0.012722,0.050000
1653,-20583.8254,2810.52096718,77.5000,0.012785,0.050000
1654,-19505.3153,2400.48990946,78.8000,0.012585,0.050000
1655,-21308.7611,2018.81547795,76.6000,0.012841,0.050000
1656,-19511.9761,2736.35697962,78.8000,0.012653,0.050000
1657,-22031.6651,2578.93933408,75.7000,0.012865,0.050000
1658,-19831.5623,2663.68115163,78.5000,0.013013,0.050000
1659,-18531.8489,2569.46695481,80.0000,0.012477,0.050000
1660,-19333.4723,2625.21007591,79.0000,0.012514,0.050000
1661,-22841.6698,1688.25411271,74.7000,0.012895,0.050000
1662,-21775.5585,2476.15378921,76.1000,0.013174,0.050000
1663,-21078.0285,2285.98024936,76.9000,0.012888,0.050000
1664,-19170.4224,2467.79228007,79.3000,0.012946,0.050000
1665,-20534.9398,2414.62256143,77.6000,0.012968,0.050000
1666,-21722.3322,2490.83190344,76.2000,0.013288,0.050000
1667,-21129.1791,2821.95516288,76.8000,0.012735,0.050000
1668,-21595.9528,2419.20937873,76.3000,0.013060,0.050000
1669,-20562.5118,2191.43312003,77.5000,0.012708,0.050000
1670,-21227.1803,2089.34873361,76.8000,0.013244,0.050000
1671,-21982.5548,2648.51668824,75.7000,0.012615,0.050000
1672,-19263.5169,2535.32019555,79.2000,0.012998,0.050000
1673,-19412.4120,2738.00028134,78.9000,0.012520,0.050000
1674,-21091.7421,3061.04114754,76.9000,0.012930,0.050000
1675,-22561.7216,2394.08979192,75.1000,0.013082,0.050000
1676,-19585.0543,3285.82474440,78.7000,0.012560,0.050000
1677,-18778.3596,2167.10494895,79.7000,0.012572,0.050000
1678,-19596.1102,2216.27996238,78.7000,0.012656,0.050000
1679,-19924.9692,2806.49587955,78.3000,0.012712,0.050000
1680,-19046.4411,2082.74780100,79.4000,0.012661,0.050000
1681,-20051.0470,3355.41579979,78.2000,0.012942,0.050000
1682,-19942.2993,2302.30848555,78.3000,0.012796,0.050000
1683,-20729.1977,2836.03061513,77.3000,0.012744,0.050000
1684,-20898.2136,1676.97052380,77.2000,0.013162,0.050000
1685,-22715.2914,2038.74659881,74.9000,0.013074,0.050000
1686,-19324.9371,2525.68058197,79.0000,0.012511,0.050000
1687,-20994.4679,2871.90541625,77.0000,0.012825,0.050000
1688,-19953.4397,2181.15480355,78.3000,0.012847,0.050000
1689,-22793.3571,3241.07928082,74.8000,0.013037,0.050000
1690,-20432.1762,2598.81028971,77.7000,0.012835,0.050000
1691,-20682.2356,2425.31133998,77.4000,0.012853,0.050000
1692,-20734.8267,3202.98037126,77.3000,0.012754,0.050000
1693,-21141.2751,2719.93687475,76.8000,0.012804,0.050000
1694,-20744.1524,2860.00061327,77.3000,0.012811,0.050000
1695,-19074.6498,2322.91429875,79.3000,0.012472,0.050000
1696,-22573.5040,2389.77947560,75.1000,0.013157,0.050000
1697,-20269.2864,2873.61269914,78.0000,0.013216,0.050000
1698,-21968.6537,2502.43652439,75.8000,0.012913,0.050000
1699,-20514.9446,2807.41782448,77.5000,0.012447,0.050000
1700,-22351.2416,2583.30833998,75.3000,0.012847,0.050000
1701,-21201.1456,2425.41932736,76.8000,0.013095,0.050000
1702,-21267.8533,2872.54245977,76.7000,0.013046,0.050000
1703,-19243.0227,2604.83613448,79.1000,0.012513,0.050000
1704,-20061.5898,2228.24714158,78.1000,0.012600,0.050000
1705,-19630.2259,2522.53334410,78.8000,0.013237,0.050000
1706,-19966.1128,3134.77444632,78.2000,0.012506,0.050000
1707,-19633.0234,2458.65002855,78.6000,0.012483,0.050000
1708,-17414.7273,2132.30278398,81.4000,0.012556,0.050000
1709,-19601.8637,2543.59474296,78.7000,0.012703,0.050000
1710,-19409.1628,2333.93740310,78.9000,0.012508,0.050000
1711,-19153.0260,2935.50914409,79.3000,0.012865,0.050000
1712,-21676.0567,2108.76495805,76.1000,0.012673,0.050000
1713,-19929.3648,3087.43411247,78.4000,0.013111,0.050000
1714,-21533.4020,2396.81925978,76.4000,0.013157,0.050000
1715,-20927.5883,2274.26026598,77.1000,0.012946,0.050000
1716,-19941.5444,2573.65643130,78.3000,0.012806,0.050000
1717,-20817.2777,2431.11539476,77.3000,0.013176,0.050000
1718,-21692.3352,2395.46919727,76.2000,0.013151,0.050000
1719,-19370.5259,2814.98201599,79.0000,0.012738,0.050000
1720,-20176.2166,2817.78405470,78.0000,0.012765,0.050000
1721,-21220.0925,2370.06529821,76.8000,0.013195,0.050000
1722,-21533.0431,2710.48021732,76.4000,0.013178,0.050000
1723,-20596.8538,3078.66741627,77.5000,0.012883,0.050000
1724,-20253.5399,2793.18195747,77.9000,0.012775,0.050000
1725,-19520.9792,2310.48564308,78.8000,0.012685,0.050000
1726,-20252.6192,2232.28173250,78.0000,0.013127,0.050000
1727,-18752.3802,3184.61696679,79.8000,0.012861,0.050000
1728,-20901.2560,2918.83597937,77.1000,0.012776,0.050000
1729,-21313.5274,2543.44064026,76.6000,0.012866,0.050000
1730,-20876.0934,2338.43627033,77.2000,0.013084,0.050000
1731,-19782.6640,2628.80948364,78.5000,0.012800,0.050000
1732,-18196.4289,2575.16873408,80.4000,0.012449,0.050000
1733,-21967.2049,2957.98696576,75.8000,0.012929,0.050000
1734,-20792.1431,2653.34657896,77.3000,0.013024,0.050000
1735,-21238.8132,2953.74550769,76.7000,0.012879,0.050000
1736,-20670.6839,2006.85813602,77.4000,0.012842,0.050000
1737,-19666.3784,2238.59669982,78.6000,0.012633,0.050000
1738,-19642.3133,3350.69953017,78.7000,0.012895,0.050000
1739,-21036.6196,2838.05698618,76.9000,0.012658,0.050000
1740,-21633.1616,2100.12836049,76.2000,0.012844,0.050000
1741,-20417.2214,2891.42127747,77.8000,0.013157,0.050000
1742,-19323.6082,2338.07944655,79.1000,0.012904,0.050000
1743,-20388.6847,2139.12088052,77.7000,0.012635,0.050000
1744,-21601.7636,2997.37166136,76.2000,0.012705,0.050000
1745,-19930.8848,2882.89001210,78.3000,0.012653,0.050000
1746,-22256.1465,3014.13992710,75.5000,0.013120,0.050000
1747,-18899.9483,2462.76849901,79.6000,0.012797,0.050000
1748,-18497.1759,2525.74089606,80.1000,0.012780,0.050000
1749,-20501.3454,2634.80792449,77.6000,0.012729,0.050000
1750,-20820.1140,2616.91738876,77.2000,0.012766,0.050000
1751,-20207.1996,2637.62094690,78.0000,0.012780,0.050000
1752,-19642.6011,2406.20092136,78.7000,0.012886,0.050000
1753,-21868.4175,2850.09635566,75.9000,0.012846,0.050000
1754,-19442.1459,2509.08366343,79.0000,0.013047,0.050000
1755,-19767.6046,2131.45769760,78.5000,0.012649,0.050000
1756,-20086.5592,3504.53544466,78.1000,0.012621,0.050000
1757,-19769.2002,2745.49209633,78.5000,0.012629,0.050000
1758,-22359.1391,2514.54811256,75.4000,0.013231,0.050000
1759,-22104.6580,2350.28323516,75.6000,0.012807,0.050000
1760,-21451.4293,2768.19513403,76.4000,0.012719,0.050000
1761,-19659.0769,3167.51638258,78.6000,0.012461,0.050000
1762,-20078.7645,2868.48300334,78.2000,0.013063,0.050000
1763,-19953.1084,2781.36588650,78.3000,0.012846,0.050000
1764,-20669.5587,2945.21558878,77.4000,0.012800,0.050000
1765,-19762.5238,2508.97012623,78.5000,0.012669,0.050000
1766,-19507.5120,2553.20189483,78.8000,0.012593,0.050000
1767,-20673.5975,2697.53421690,77.3000,0.012346,0.050000
1768,-20378.6761,2558.61750938,77.8000,0.012857,0.050000
1769,-20515.8908,2820.98490203,77.6000,0.012754,0.050000
1770,-18691.5215,2453.46819593,79.9000,0.012859,0.050000
1771,-21137.5937,2672.87792889,76.8000,0.012750,0.050000
1772,-21493.1856,2175.09929692,76.5000,0.013279,0.050000
1773,-19894.7162,2751.90165193,78.4000,0.012890,0.050000
1774,-19738.1312,2955.46665596,78.5000,0.012496,0.050000
